"original","sandp"
pvh_20200611_10q_0.xml,pvh_20200611_10q_0.xml
key_20190503_10q_1.xml,key_20190503_10q_1.xml
now_20191025_10q_1.xml,now_20191025_10q_1.xml
wwe_20200423_10q_1.xml,wwe_20200423_10q_1.xml
hni_20191029_10q_0.xml,hni_20191029_10q_0.xml
trno_20190731_10q_1.xml,trno_20190731_10q_1.xml
irm_20200507_10q_1.xml,irm_20200507_10q_1.xml
man_20190802_10q_1.xml,man_20190802_10q_0.xml
vno_20200504_10q_1.xml,vno_20200504_10q_0.xml
burl_20190829_10q_1.xml,burl_20190829_10q_0.xml
sna_20190718_10q_1.xml,sna_20190718_10q_1.xml
zen_20191101_10q_0.xml,zen_20191101_10q_1.xml
ttc_20200305_10q_1.xml,ttc_20200305_10q_1.xml
lea_20191025_10q_0.xml,lea_20191025_10q_1.xml
cpb_20200603_10q_0.xml,cpb_20200603_10q_1.xml
rmax_20190802_10q_1.xml,rmax_20190802_10q_1.xml
aptv_20200505_10q_0.xml,aptv_20200505_10q_1.xml
sm_20191101_10q_0.xml,sm_20191101_10q_1.xml
wcn_20200507_10q_0.xml,wcn_20200507_10q_0.xml
wrk_20200506_10q_0.xml,wrk_20200506_10q_1.xml
ida_20191031_10q_0.xml,ida_20191031_10q_0.xml
gco_20191212_10q_0.xml,gco_20191212_10q_0.xml
cfr_20190425_10q_0.xml,cfr_20190425_10q_0.xml
rog_20191031_10q_0.xml,rog_20191031_10q_0.xml
bro_20191030_10q_0.xml,bro_20191030_10q_0.xml
mfa_20190807_10q_1.xml,mfa_20190807_10q_0.xml
nwhm_20190730_10q_1.xml,nwhm_20190730_10q_1.xml
nvt_20190801_10q_1.xml,nvt_20190801_10q_0.xml
tfx_20200430_10q_1.xml,tfx_20200430_10q_1.xml
cde_20191104_10q_0.xml,cde_20191104_10q_1.xml
are_20200427_10q_1.xml,are_20200427_10q_1.xml
cabo_20200511_10q_1.xml,cabo_20200511_10q_0.xml
anf_20200610_10q_0.xml,anf_20200610_10q_0.xml
epr_20190801_10q_0.xml,epr_20190801_10q_1.xml
tpc_20191106_10q_0.xml,tpc_20191106_10q_0.xml
wrk_20200131_10q_1.xml,wrk_20200131_10q_0.xml
axo_20200429_10q_0.xml,axo_20200429_10q_1.xml
stag_20200430_10q_1.xml,stag_20200430_10q_1.xml
dan_20191030_10q_0.xml,dan_20191030_10q_1.xml
kmb_20200422_10q_1.xml,kmb_20200422_10q_0.xml
imax_20190730_10q_0.xml,imax_20190730_10q_1.xml
alk_20191107_10q_0.xml,alk_20191107_10q_0.xml
soja_20200430_10q_1.xml,soja_20200430_10q_0.xml
gef_20190829_10q_1.xml,gef_20190829_10q_1.xml
rxn_20190730_10q_1.xml,rxn_20190730_10q_0.xml
evr_20200505_10q_0.xml,evr_20200505_10q_1.xml
ltc_20190808_10q_0.xml,ltc_20190808_10q_1.xml
gddy_20200507_10q_1.xml,gddy_20200507_10q_0.xml
pbh_20191031_10q_0.xml,pbh_20191031_10q_1.xml
stt_20200428_10q_0.xml,stt_20200428_10q_0.xml
vlo_20190806_10q_1.xml,vlo_20190806_10q_1.xml
mo_20200430_10q_0.xml,mo_20200430_10q_0.xml
now_20190806_10q_1.xml,now_20190806_10q_0.xml
jnpr_20190807_10q_1.xml,jnpr_20190807_10q_0.xml
arch_20191022_10q_0.xml,arch_20191022_10q_0.xml
wri_20190807_10q_1.xml,wri_20190807_10q_1.xml
tsn_20190207_10q_1.xml,tsn_20190207_10q_1.xml
nvta_20200511_10q_1.xml,nvta_20200511_10q_1.xml
mco_20191101_10q_0.xml,mco_20191101_10q_1.xml
hrl_20190604_10q_1.xml,hrl_20190604_10q_0.xml
vno_20191028_10q_0.xml,vno_20191028_10q_0.xml
cato_20200604_10q_0.xml,cato_20200604_10q_0.xml
bhlb_20200529_10q_0.xml,bhlb_20200529_10q_1.xml
swx_20190508_10q_1.xml,swx_20190508_10q_1.xml
trwh_20191114_10q_0.xml,trwh_20191114_10q_1.xml
pstg_20191209_10q_0.xml,pstg_20191209_10q_1.xml
hubb_20190731_10q_1.xml,hubb_20190731_10q_1.xml
mwa_20190807_10q_1.xml,mwa_20190807_10q_1.xml
spgi_20200428_10q_1.xml,spgi_20200428_10q_1.xml
bdc_20190506_10q_0.xml,bdc_20190506_10q_0.xml
nke_20200407_10q_0.xml,nke_20200407_10q_0.xml
lzb_20191120_10q_0.xml,lzb_20191120_10q_0.xml
trv_20190723_10q_0.xml,trv_20190723_10q_1.xml
shw_20200429_10q_0.xml,shw_20200429_10q_1.xml
eig_20200424_10q_0.xml,eig_20200424_10q_0.xml
wbs_20200508_10q_0.xml,wbs_20200508_10q_1.xml
ko_20190725_10q_1.xml,ko_20190725_10q_1.xml
tt_20191029_10q_0.xml,tt_20191029_10q_0.xml
yum_20190809_10q_0.xml,yum_20190809_10q_0.xml
r_20200501_10q_0.xml,r_20200501_10q_0.xml
eab_20191105_10q_0.xml,eab_20191105_10q_0.xml
mho_20190726_10q_1.xml,mho_20190726_10q_1.xml
gdot_20190809_10q_0.xml,gdot_20190809_10q_0.xml
pm_20191024_10q_0.xml,pm_20191024_10q_0.xml
dva_20190802_10q_1.xml,dva_20190802_10q_0.xml
ggg_20191023_10q_0.xml,ggg_20191023_10q_1.xml
nclh_20190808_10q_1.xml,nclh_20190808_10q_1.xml
rrc_20190725_10q_1.xml,rrc_20190725_10q_0.xml
apd_20190725_10q_1.xml,apd_20190725_10q_0.xml
jwn_20190904_10q_1.xml,jwn_20190904_10q_1.xml
peak_20200506_10q_1.xml,peak_20200506_10q_1.xml
mpw_20190809_10q_1.xml,mpw_20190809_10q_1.xml
ryn_20190809_10q_1.xml,ryn_20190809_10q_1.xml
yum_20200506_10q_0.xml,yum_20200506_10q_0.xml
wll_20190801_10q_0.xml,wll_20190801_10q_0.xml
gpja_20191030_10q_0.xml,gpja_20191030_10q_0.xml
swn_20190425_10q_0.xml,swn_20190425_10q_0.xml
site_20190731_10q_1.xml,site_20190731_10q_0.xml
work_20190905_10q_0.xml,work_20190905_10q_0.xml
mg_20200519_10q_0.xml,mg_20200519_10q_0.xml
mc_20191031_10q_0.xml,mc_20191031_10q_0.xml
njr_20200206_10q_0.xml,njr_20200206_10q_1.xml
cslt_20191031_10q_0.xml,cslt_20191031_10q_0.xml
acco_20190731_10q_0.xml,acco_20190731_10q_1.xml
cwen_20190806_10q_1.xml,cwen_20190806_10q_1.xml
mkc_20191001_10q_0.xml,mkc_20191001_10q_0.xml
xec_20191105_10q_0.xml,xec_20191105_10q_1.xml
tt_20200505_10q_0.xml,tt_20200505_10q_1.xml
nvro_20200505_10q_0.xml,nvro_20200505_10q_0.xml
mei_20200305_10q_1.xml,mei_20200305_10q_0.xml
byd_20191107_10q_0.xml,byd_20191107_10q_1.xml
gnrc_20191105_10q_0.xml,gnrc_20191105_10q_1.xml
alex_20200501_10q_1.xml,alex_20200501_10q_0.xml
azo_20200612_10q_1.xml,azo_20200612_10q_1.xml
ezt_20200511_10q_1.xml,ezt_20200511_10q_0.xml
cry_20200501_10q_0.xml,cry_20200501_10q_0.xml
bxp_20190807_10q_1.xml,bxp_20190807_10q_0.xml
hlt_20200507_10q_1.xml,hlt_20200507_10q_0.xml
dkl_20190808_10q_1.xml,dkl_20190808_10q_0.xml
wmt_20190906_10q_1.xml,wmt_20190906_10q_1.xml
kw_20191031_10q_0.xml,kw_20191031_10q_0.xml
etrn_20200514_10q_1.xml,etrn_20200514_10q_1.xml
stwd_20191108_10q_0.xml,stwd_20191108_10q_0.xml
for_20200429_10q_0.xml,for_20200429_10q_1.xml
prlb_20190730_10q_0.xml,prlb_20190730_10q_0.xml
gra_20191107_10q_0.xml,gra_20191107_10q_0.xml
mrk_20191105_10q_0.xml,mrk_20191105_10q_1.xml
hli_20190807_10q_1.xml,hli_20190807_10q_1.xml
xyl_20200505_10q_0.xml,xyl_20200505_10q_0.xml
pol_20190725_10q_1.xml,pol_20190725_10q_1.xml
smg_20190807_10q_1.xml,smg_20190807_10q_0.xml
exp_20200204_10q_1.xml,exp_20200204_10q_0.xml
cor_20200501_10q_1.xml,cor_20200501_10q_0.xml
hri_20191023_10q_0.xml,hri_20191023_10q_1.xml
mth_20200501_10q_0.xml,mth_20200501_10q_1.xml
dfs_20200430_10q_0.xml,dfs_20200430_10q_1.xml
tkr_20191031_10q_0.xml,tkr_20191031_10q_1.xml
he_20191101_10q_0.xml,he_20191101_10q_0.xml
arw_20190801_10q_1.xml,arw_20190801_10q_1.xml
exr_20190806_10q_0.xml,exr_20190806_10q_0.xml
bhc_20200507_10q_1.xml,bhc_20200507_10q_1.xml
oge_20191107_10q_0.xml,oge_20191107_10q_0.xml
sji_20191107_10q_0.xml,sji_20191107_10q_1.xml
veev_20200604_10q_1.xml,veev_20200604_10q_1.xml
tsn_20200504_10q_0.xml,tsn_20200504_10q_1.xml
oc_20191023_10q_0.xml,oc_20191023_10q_0.xml
kbr_20191031_10q_0.xml,kbr_20191031_10q_1.xml
ctva_20191031_10q_0.xml,ctva_20191031_10q_1.xml
bby_20200527_10q_1.xml,bby_20200527_10q_1.xml
sph_20200507_10q_0.xml,sph_20200507_10q_1.xml
ttc_20190605_10q_1.xml,ttc_20190605_10q_0.xml
bld_20190801_10q_1.xml,bld_20190801_10q_1.xml
cog_20190726_10q_0.xml,cog_20190726_10q_0.xml
rgs_20191029_10q_0.xml,rgs_20191029_10q_0.xml
ghc_20190731_10q_0.xml,ghc_20190731_10q_0.xml
njr_20200511_10q_0.xml,njr_20200511_10q_0.xml
clb_20191024_10q_0.xml,clb_20191024_10q_0.xml
f_20200429_10q_0.xml,f_20200429_10q_1.xml
pxd_20190809_10q_1.xml,pxd_20190809_10q_0.xml
laz_20191105_10q_0.xml,laz_20191105_10q_0.xml
spr_20190731_10q_0.xml,spr_20190731_10q_1.xml
ev_20190906_10q_1.xml,ev_20190906_10q_1.xml
asgn_20200511_10q_0.xml,asgn_20200511_10q_1.xml
lzb_20190820_10q_0.xml,lzb_20190820_10q_1.xml
gra_20190508_10q_0.xml,gra_20190508_10q_0.xml
vsto_20190808_10q_1.xml,vsto_20190808_10q_1.xml
nke_20200107_10q_1.xml,nke_20200107_10q_1.xml
nue_20191106_10q_0.xml,nue_20191106_10q_0.xml
cpk_20200506_10q_1.xml,cpk_20200506_10q_0.xml
gci_20191031_10q_0.xml,gci_20191031_10q_0.xml
rhi_20191112_10q_0.xml,rhi_20191112_10q_1.xml
krg_20200507_10q_1.xml,krg_20200507_10q_1.xml
mdu_20191101_10q_0.xml,mdu_20191101_10q_0.xml
sph_20190808_10q_0.xml,sph_20190808_10q_1.xml
tpl_20200507_10q_0.xml,tpl_20200507_10q_1.xml
clnc_20200508_10q_0.xml,clnc_20200508_10q_1.xml
kref_20190801_10q_1.xml,kref_20190801_10q_0.xml
kex_20190802_10q_1.xml,kex_20190802_10q_1.xml
cnxm_20190430_10q_1.xml,cnxm_20190430_10q_0.xml
hsy_20200423_10q_1.xml,hsy_20200423_10q_0.xml
afgh_20200511_10q_1.xml,afgh_20200511_10q_0.xml
etm_20191112_10q_0.xml,etm_20191112_10q_0.xml
adsw_20190730_10q_1.xml,adsw_20190730_10q_1.xml
wrk_20190802_10q_1.xml,wrk_20190802_10q_0.xml
rpm_20200108_10q_1.xml,rpm_20200108_10q_1.xml
ko_20200424_10q_1.xml,ko_20200424_10q_0.xml
gff_20200429_10q_0.xml,gff_20200429_10q_1.xml
nus_20200507_10q_1.xml,nus_20200507_10q_1.xml
cnk_20191105_10q_0.xml,cnk_20191105_10q_0.xml
ldos_20190730_10q_1.xml,ldos_20190730_10q_1.xml
hca_20191101_10q_0.xml,hca_20191101_10q_1.xml
rmax_20200506_10q_0.xml,rmax_20200506_10q_1.xml
dxc_20200207_10q_1.xml,dxc_20200207_10q_0.xml
cfx_20190806_10q_1.xml,cfx_20190806_10q_0.xml
aph_20191025_10q_0.xml,aph_20191025_10q_1.xml
adm_20190426_10q_1.xml,adm_20190426_10q_1.xml
jef_20191008_10q_0.xml,jef_20191008_10q_1.xml
lxp_20191106_10q_0.xml,lxp_20191106_10q_0.xml
oii_20200515_10q_0.xml,oii_20200515_10q_1.xml
lin_20190809_10q_1.xml,lin_20190809_10q_0.xml
rh_20200605_10q_1.xml,rh_20200605_10q_1.xml
epr_20200511_10q_1.xml,epr_20200511_10q_1.xml
gatx_20191025_10q_0.xml,gatx_20191025_10q_0.xml
armk_20190806_10q_0.xml,armk_20190806_10q_1.xml
cwt_20200430_10q_1.xml,cwt_20200430_10q_0.xml
abc_20190801_10q_1.xml,abc_20190801_10q_0.xml
gww_20200423_10q_0.xml,gww_20200423_10q_1.xml
esi_20190802_10q_1.xml,esi_20190802_10q_1.xml
aat_20190503_10q_0.xml,aat_20190503_10q_1.xml
ver_20200520_10q_1.xml,ver_20200520_10q_1.xml
sxc_20191105_10q_0.xml,sxc_20191105_10q_0.xml
usfd_20190806_10q_1.xml,usfd_20190806_10q_1.xml
cno_20200511_10q_0.xml,cno_20200511_10q_1.xml
jnj_20200429_10q_0.xml,jnj_20200429_10q_0.xml
ese_20200508_10q_0.xml,ese_20200508_10q_1.xml
plow_20200505_10q_0.xml,plow_20200505_10q_1.xml
hcr_20191105_10q_0.xml,hcr_20191105_10q_0.xml
cw_20190801_10q_1.xml,cw_20190801_10q_1.xml
tnet_20190725_10q_0.xml,tnet_20190725_10q_0.xml
pdm_20191030_10q_0.xml,pdm_20191030_10q_0.xml
elc_20200511_10q_1.xml,elc_20200511_10q_1.xml
avns_20200506_10q_1.xml,avns_20200506_10q_0.xml
avya_20200210_10q_1.xml,avya_20200210_10q_0.xml
sjm_20191122_10q_1.xml,sjm_20191122_10q_0.xml
adm_20190801_10q_1.xml,adm_20190801_10q_0.xml
mtx_20191101_10q_0.xml,mtx_20191101_10q_1.xml
leg_20200508_10q_0.xml,leg_20200508_10q_1.xml
xyl_20190801_10q_0.xml,xyl_20190801_10q_1.xml
thg_20200429_10q_0.xml,thg_20200429_10q_0.xml
cday_20200506_10q_1.xml,cday_20200506_10q_1.xml
exp_20190731_10q_1.xml,exp_20190731_10q_1.xml
wre_20190730_10q_1.xml,wre_20190730_10q_1.xml
aroc_20200505_10q_1.xml,aroc_20200505_10q_1.xml
emn_20191101_10q_0.xml,emn_20191101_10q_0.xml
kmb_20190723_10q_0.xml,kmb_20190723_10q_1.xml
che_20200501_10q_1.xml,che_20200501_10q_0.xml
ctb_20191028_10q_0.xml,ctb_20191028_10q_0.xml
axta_20190725_10q_1.xml,axta_20190725_10q_0.xml
sstk_20200428_10q_1.xml,sstk_20200428_10q_0.xml
syy_20191105_10q_0.xml,syy_20191105_10q_1.xml
extn_20200511_10q_0.xml,extn_20200511_10q_0.xml
nrg_20200507_10q_1.xml,nrg_20200507_10q_0.xml
amt_20191031_10q_0.xml,amt_20191031_10q_0.xml
panw_20200225_10q_1.xml,panw_20200225_10q_1.xml
orcl_20200313_10q_1.xml,orcl_20200313_10q_1.xml
www_20200429_10q_0.xml,www_20200429_10q_1.xml
tjx_20191203_10q_0.xml,tjx_20191203_10q_0.xml
tgt_20191127_10q_0.xml,tgt_20191127_10q_1.xml
gra_20190807_10q_1.xml,gra_20190807_10q_0.xml
axo_20190129_10q_1.xml,axo_20190129_10q_0.xml
azz_20191226_10q_0.xml,azz_20191226_10q_0.xml
bki_20200505_10q_1.xml,bki_20200505_10q_0.xml
safe_20191024_10q_1.xml,safe_20191024_10q_1.xml
cxo_20190801_10q_1.xml,cxo_20190801_10q_0.xml
cck_20190729_10q_1.xml,cck_20190729_10q_1.xml
cfx_20191031_10q_0.xml,cfx_20191031_10q_1.xml
jbl_20200103_10q_1.xml,jbl_20200103_10q_0.xml
hubs_20200506_10q_1.xml,hubs_20200506_10q_1.xml
dkl_20191108_10q_0.xml,dkl_20191108_10q_0.xml
pri_20190808_10q_1.xml,pri_20190808_10q_1.xml
olp_20191108_10q_0.xml,olp_20191108_10q_1.xml
hig_20190801_10q_1.xml,hig_20190801_10q_1.xml
rad_20191003_10q_0.xml,rad_20191003_10q_1.xml
vvi_20200622_10q_0.xml,vvi_20200622_10q_1.xml
an_20191030_10q_0.xml,an_20191030_10q_0.xml
xec_20190805_10q_1.xml,xec_20190805_10q_1.xml
kim_20191025_10q_0.xml,kim_20191025_10q_0.xml
cwen_20191106_10q_0.xml,cwen_20191106_10q_1.xml
air_20200325_10q_1.xml,air_20200325_10q_1.xml
byd_20190807_10q_1.xml,byd_20190807_10q_0.xml
cwh_20190809_10q_1.xml,cwh_20190809_10q_0.xml
enb_20190802_10q_1.xml,enb_20190802_10q_1.xml
quad_20200506_10q_1.xml,quad_20200506_10q_0.xml
ely_20200511_10q_0.xml,ely_20200511_10q_1.xml
tru_20190723_10q_1.xml,tru_20190723_10q_0.xml
o_20200505_10q_1.xml,o_20200505_10q_0.xml
lsi_20200508_10q_1.xml,lsi_20200508_10q_0.xml
apd_20190424_10q_0.xml,apd_20190424_10q_1.xml
dvn_20190807_10q_1.xml,dvn_20190807_10q_0.xml
cof_20200501_10q_0.xml,cof_20200501_10q_0.xml
nclh_20191108_10q_0.xml,nclh_20191108_10q_1.xml
bhvn_20200507_10q_0.xml,bhvn_20200507_10q_1.xml
rok_20190725_10q_1.xml,rok_20190725_10q_1.xml
axo_20200129_10q_1.xml,axo_20200129_10q_1.xml
mlm_20190731_10q_1.xml,mlm_20190731_10q_1.xml
peg_20190731_10q_0.xml,peg_20190731_10q_1.xml
irt_20200507_10q_1.xml,irt_20200507_10q_1.xml
rhp_20190806_10q_1.xml,rhp_20190806_10q_1.xml
nnn_20191031_10q_0.xml,nnn_20191031_10q_0.xml
flo_20190807_10q_0.xml,flo_20190807_10q_0.xml
pen_20191107_10q_0.xml,pen_20191107_10q_0.xml
evr_20190801_10q_0.xml,evr_20190801_10q_0.xml
pbf_20191031_10q_0.xml,pbf_20191031_10q_0.xml
rng_20191112_10q_1.xml,rng_20191112_10q_0.xml
ctva_20190806_10q_1.xml,ctva_20190806_10q_0.xml
lh_20200508_10q_1.xml,lh_20200508_10q_0.xml
mod_20190801_10q_0.xml,mod_20190801_10q_1.xml
swi_20190812_10q_1.xml,swi_20190812_10q_1.xml
iphi_20200508_10q_0.xml,iphi_20200508_10q_0.xml
wpc_20200501_10q_1.xml,wpc_20200501_10q_1.xml
sojb_20200430_10q_1.xml,sojb_20200430_10q_0.xml
wgo_20200624_10q_0.xml,wgo_20200624_10q_1.xml
ebs_20190802_10q_1.xml,ebs_20190802_10q_1.xml
cldt_20191031_10q_0.xml,cldt_20191031_10q_0.xml
sah_20190725_10q_0.xml,sah_20190725_10q_1.xml
wat_20200429_10q_0.xml,wat_20200429_10q_0.xml
yeti_20200507_10q_1.xml,yeti_20200507_10q_1.xml
ph_20191106_10q_0.xml,ph_20191106_10q_0.xml
hrl_20190903_10q_1.xml,hrl_20190903_10q_0.xml
wgo_20191220_10q_0.xml,wgo_20191220_10q_1.xml
mr_20200508_10q_0.xml,mr_20200508_10q_0.xml
shak_20191104_10q_0.xml,shak_20191104_10q_0.xml
nova_20200515_10q_0.xml,nova_20200515_10q_1.xml
mcy_20190730_10q_0.xml,mcy_20190730_10q_0.xml
bdn_20200428_10q_0.xml,bdn_20200428_10q_0.xml
nvt_20191030_10q_0.xml,nvt_20191030_10q_1.xml
drh_20190806_10q_1.xml,drh_20190806_10q_1.xml
mbi_20190806_10q_1.xml,mbi_20190806_10q_0.xml
wpg_20191024_10q_0.xml,wpg_20191024_10q_0.xml
ftai_20190802_10q_1.xml,ftai_20190802_10q_0.xml
usm_20190801_10q_0.xml,usm_20190801_10q_0.xml
byd_20200511_10q_0.xml,byd_20200511_10q_1.xml
deck_20200206_10q_1.xml,deck_20200206_10q_0.xml
nrz_20200511_10q_0.xml,nrz_20200511_10q_1.xml
cri_20191024_10q_0.xml,cri_20191024_10q_1.xml
ssd_20191106_10q_0.xml,ssd_20191106_10q_0.xml
evtc_20191031_10q_0.xml,evtc_20191031_10q_1.xml
hli_20200206_10q_1.xml,hli_20200206_10q_1.xml
mro_20191107_10q_0.xml,mro_20191107_10q_1.xml
nnn_20200504_10q_1.xml,nnn_20200504_10q_1.xml
dpz_20191008_10q_1.xml,dpz_20191008_10q_1.xml
mnr_20200506_10q_1.xml,mnr_20200506_10q_1.xml
info_20190924_10q_1.xml,info_20190924_10q_0.xml
swm_20191104_10q_0.xml,swm_20191104_10q_1.xml
ab_20200428_10q_0.xml,ab_20200428_10q_1.xml
esnt_20200508_10q_0.xml,esnt_20200508_10q_1.xml
gpn_20200506_10q_1.xml,gpn_20200506_10q_0.xml
it_20191031_10q_0.xml,it_20191031_10q_0.xml
net_20200511_10q_1.xml,net_20200511_10q_1.xml
pfs_20191108_10q_0.xml,pfs_20191108_10q_0.xml
usna_20190806_10q_1.xml,usna_20190806_10q_0.xml
msi_20191031_10q_0.xml,msi_20191031_10q_0.xml
adc_20200420_10q_1.xml,adc_20200420_10q_0.xml
dei_20190808_10q_1.xml,dei_20190808_10q_1.xml
dfin_20181107_10q_1.xml,dfin_20181107_10q_0.xml
fis_20190806_10q_1.xml,fis_20190806_10q_0.xml
kim_20190726_10q_1.xml,kim_20190726_10q_1.xml
nrz_20191029_10q_0.xml,nrz_20191029_10q_0.xml
itt_20200501_10q_0.xml,itt_20200501_10q_1.xml
cry_20190731_10q_0.xml,cry_20190731_10q_0.xml
len_20190408_10q_1.xml,len_20190408_10q_0.xml
cmo_20200505_10q_1.xml,cmo_20200505_10q_1.xml
aes_20190507_10q_0.xml,aes_20190507_10q_0.xml
xpo_20191028_10q_0.xml,xpo_20191028_10q_0.xml
bc_20191030_10q_0.xml,bc_20191030_10q_0.xml
crs_20191024_10q_0.xml,crs_20191024_10q_0.xml
kn_20191028_10q_0.xml,kn_20191028_10q_0.xml
dt_20190905_10q_1.xml,dt_20190905_10q_0.xml
acn_20191219_10q_0.xml,acn_20191219_10q_1.xml
ci_20200507_10q_1.xml,ci_20200507_10q_0.xml
alsn_20191031_10q_0.xml,alsn_20191031_10q_1.xml
cub_20190806_10q_0.xml,cub_20190806_10q_1.xml
newr_20190807_10q_1.xml,newr_20190807_10q_0.xml
cf_20191031_10q_0.xml,cf_20191031_10q_0.xml
hasi_20190802_10q_1.xml,hasi_20190802_10q_1.xml
mms_20200206_10q_1.xml,mms_20200206_10q_0.xml
hp_20200205_10q_1.xml,hp_20200205_10q_0.xml
eqr_20191030_10q_0.xml,eqr_20191030_10q_0.xml
ths_20200507_10q_0.xml,ths_20200507_10q_0.xml
hbi_20191031_10q_0.xml,hbi_20191031_10q_0.xml
wpg_20200508_10q_0.xml,wpg_20200508_10q_1.xml
thga_20200429_10q_1.xml,thga_20200429_10q_0.xml
rok_20200129_10q_1.xml,rok_20200129_10q_0.xml
bsig_20191112_10q_0.xml,bsig_20191112_10q_0.xml
aht_20191106_10q_0.xml,aht_20191106_10q_0.xml
veev_20190905_10q_0.xml,veev_20190905_10q_0.xml
abg_20190731_10q_1.xml,abg_20190731_10q_1.xml
ma_20200429_10q_1.xml,ma_20200429_10q_0.xml
uan_20191024_10q_0.xml,uan_20191024_10q_0.xml
cog_20191025_10q_0.xml,cog_20191025_10q_0.xml
fi_20191105_10q_0.xml,fi_20191105_10q_0.xml
pcg_20200501_10q_1.xml,pcg_20200501_10q_0.xml
cop_20191031_10q_0.xml,cop_20191031_10q_1.xml
bdc_20191104_10q_0.xml,bdc_20191104_10q_0.xml
spn_20200521_10q_0.xml,spn_20200521_10q_1.xml
gtx_20200511_10q_0.xml,gtx_20200511_10q_0.xml
hlx_20190726_10q_1.xml,hlx_20190726_10q_0.xml
ryam_20191107_10q_0.xml,ryam_20191107_10q_0.xml
gef_20200228_10q_1.xml,gef_20200228_10q_1.xml
tdc_20191112_10q_0.xml,tdc_20191112_10q_0.xml
ohi_20191108_10q_0.xml,ohi_20191108_10q_0.xml
uzb_20200430_10q_0.xml,uzb_20200430_10q_0.xml
avy_20191029_10q_0.xml,avy_20191029_10q_0.xml
hgv_20190801_10q_1.xml,hgv_20190801_10q_1.xml
hubb_20200501_10q_0.xml,hubb_20200501_10q_0.xml
tjx_20200521_10q_1.xml,tjx_20200521_10q_0.xml
laz_20190430_10q_1.xml,laz_20190430_10q_0.xml
cms_20200427_10q_1.xml,cms_20200427_10q_0.xml
h_20200507_10q_1.xml,h_20200507_10q_0.xml
anet_20200506_10q_0.xml,anet_20200506_10q_0.xml
por_20191101_10q_0.xml,por_20191101_10q_0.xml
hi_20200506_10q_0.xml,hi_20200506_10q_1.xml
wpx_20191031_10q_0.xml,wpx_20191031_10q_1.xml
hrl_20200602_10q_0.xml,hrl_20200602_10q_0.xml
door_20190502_10q_1.xml,door_20190502_10q_0.xml
chd_20191031_10q_0.xml,chd_20191031_10q_0.xml
clr_20190805_10q_1.xml,clr_20190805_10q_0.xml
vst_20190802_10q_0.xml,vst_20190802_10q_1.xml
hep_20191031_10q_0.xml,hep_20191031_10q_0.xml
dxc_20191112_10q_0.xml,dxc_20191112_10q_0.xml
pgre_20191106_10q_0.xml,pgre_20191106_10q_0.xml
bwxt_20190805_10q_1.xml,bwxt_20190805_10q_1.xml
smar_20191211_10q_0.xml,smar_20191211_10q_0.xml
dcp_20200507_10q_0.xml,dcp_20200507_10q_1.xml
sna_20200421_10q_0.xml,sna_20200421_10q_1.xml
cbu_20191112_10q_0.xml,cbu_20191112_10q_0.xml
dri_20191001_10q_0.xml,dri_20191001_10q_0.xml
oln_20191101_10q_0.xml,oln_20191101_10q_0.xml
fcn_20190725_10q_1.xml,fcn_20190725_10q_1.xml
ste_20200210_10q_1.xml,ste_20200210_10q_1.xml
nclh_20200515_10q_0.xml,nclh_20200515_10q_1.xml
wcc_20200501_10q_0.xml,wcc_20200501_10q_1.xml
aroc_20191030_10q_0.xml,aroc_20191030_10q_0.xml
bsa_20200511_10q_1.xml,bsa_20200511_10q_1.xml
musa_20191031_10q_0.xml,musa_20191031_10q_0.xml
rrc_20200501_10q_0.xml,rrc_20200501_10q_0.xml
ui_20191108_10q_0.xml,ui_20191108_10q_1.xml
dukb_20191108_10q_0.xml,dukb_20191108_10q_0.xml
acm_20190807_10q_1.xml,acm_20190807_10q_1.xml
alx_20190429_10q_0.xml,alx_20190429_10q_0.xml
bxmt_20190723_10q_1.xml,bxmt_20190723_10q_1.xml
qts_20190802_10q_1.xml,qts_20190802_10q_1.xml
gpc_20200506_10q_0.xml,gpc_20200506_10q_1.xml
gm_20191029_10q_0.xml,gm_20191029_10q_0.xml
slb_20191023_10q_0.xml,slb_20191023_10q_1.xml
aph_20190726_10q_1.xml,aph_20190726_10q_1.xml
gww_20190724_10q_1.xml,gww_20190724_10q_0.xml
vici_20200430_10q_1.xml,vici_20200430_10q_1.xml
ambc_20200511_10q_0.xml,ambc_20200511_10q_0.xml
sd_20190808_10q_0.xml,sd_20190808_10q_0.xml
ctlt_20200203_10q_1.xml,ctlt_20200203_10q_1.xml
jbgs_20200505_10q_1.xml,jbgs_20200505_10q_0.xml
epr_20191030_10q_0.xml,epr_20191030_10q_0.xml
cbt_20190808_10q_1.xml,cbt_20190808_10q_1.xml
dcp_20190507_10q_0.xml,dcp_20190507_10q_0.xml
hl_20190808_10q_1.xml,hl_20190808_10q_1.xml
ges_20200611_10q_1.xml,ges_20200611_10q_1.xml
kem_20200206_10q_1.xml,kem_20200206_10q_1.xml
gbx_20200407_10q_0.xml,gbx_20200407_10q_1.xml
site_20200429_10q_0.xml,site_20200429_10q_1.xml
iex_20190726_10q_1.xml,iex_20190726_10q_0.xml
teva_20190807_10q_1.xml,teva_20190807_10q_0.xml
kwr_20191112_10q_0.xml,kwr_20191112_10q_1.xml
clny_20200511_10q_1.xml,clny_20200511_10q_1.xml
